idx,input,generated_text,expected_text,wrong GPT3,Problem type,USAGE FLAG
698," Betriebsmitarbeiter (w/m) 35 %
Haben Sie ein <SoftSkill>Flair für Verkauf</SoftSkill> und <SoftSkill_C>Gästekontakt</SoftSkill_C>? ->"," Betriebsmitarbeiter (w/m) 35 %
Haben Sie ein <SoftSkill>Flair für Verkauf</SoftSkill> und <SoftSkill>Flair für Gästekontakt</SoftSkill>?"," Betriebsmitarbeiter (w/m) 35 %
Haben Sie ein <SoftSkill>Flair für Verkauf</SoftSkill> und <SoftSkill>Flair für Gästekontakt</SoftSkill>?",1,MWA,1
699," Elektroniker und Elektronikerinnen EFZ haben <SoftSkill>Spass an Algebra</SoftSkill> und <SoftSkill_C>Rechnen</SoftSkill_C>, und sie <SoftSkill>arbeiten gern am Computer</SoftSkill>. ->"," Elektroniker und Elektronikerinnen EFZ haben <SoftSkill>Spass an Algebra</SoftSkill> und <SoftSkill>Spass an Rechnen</SoftSkill>, und sie <SoftSkill>arbeiten gern am Computer</SoftSkill>."," Elektroniker und Elektronikerinnen EFZ haben <SoftSkill>Spass an Algebra</SoftSkill> und <SoftSkill>Spass an Rechnen</SoftSkill>, und sie <SoftSkill>arbeiten gern am Computer</SoftSkill>.",1,MWA,1
700,•  <SoftSkill_C>Präzise</SoftSkill_C> und <SoftSkill>gründliche Arbeitsweise</SoftSkill> mit einem <SoftSkill>hohen Qualitätsbewusstsein</SoftSkill> ->,• <SoftSkill>Präzise Arbeitsweise</SoftSkill> und <SoftSkill>gründliche Arbeitsweise</SoftSkill> mit einem <SoftSkill>hohen Qualitätsbewusstsein</SoftSkill>,• <SoftSkill>Präzise Arbeitsweise</SoftSkill> und <SoftSkill>gründliche Arbeitsweise</SoftSkill> mit einem <SoftSkill>hohen Qualitätsbewusstsein</SoftSkill>,1,OWA,1
701,<SoftSkill>Interesse an der Kommunikation</SoftSkill> und der <SoftSkill_C>Teamarbeit</SoftSkill_C> ->,<SoftSkill>Interesse an der Kommunikation</SoftSkill> und <SoftSkill>Interesse an der Teamarbeit</SoftSkill>.,<SoftSkill>Interesse an der Kommunikation</SoftSkill> und <SoftSkill>Interesse an der Teamarbeit</SoftSkill>.,1,MWA,1
702," Als <SoftSkill_C>zuverlässige</SoftSkill_C>, <SoftSkill_C>belastbare</SoftSkill_C> sowie <SoftSkill>herzliche Gastgeberpersönlichkeit</SoftSkill> verfügen Sie über eine abgeschlossene Service-Ausbildung und bringen schon vielseitige Berufserfahrung mit. ->"," Als <SoftSkill>zuverlässige Gastgeberpersönlichkeit</SoftSkill>, <SoftSkill>belastbare Gastgeberpersönlichkeit</SoftSkill> sowie <SoftSkill>herzliche Gastgeberpersönlichkeit</SoftSkill> verfügen Sie über eine abgeschlossene Service-Ausbildung und bringen schon vielseitige Berufserfahrung mit."," Als <SoftSkill>zuverlässige Gastgeberpersönlichkeit</SoftSkill>, <SoftSkill>belastbare Gastgeberpersönlichkeit</SoftSkill> sowie <SoftSkill>herzliche Gastgeberpersönlichkeit</SoftSkill> verfügen Sie über eine abgeschlossene Service-Ausbildung und bringen schon vielseitige Berufserfahrung mit.",1,MC,1
703," Du verfügst über <SoftSkill_C>ausgezeichnete Kommunikations-</SoftSkill_C>, <SoftSkill_C>Präsentations-</SoftSkill_C> und <SoftSkill>Moderationsfähigkeitenc</SoftSkill>
Du beherrscht die deutsche Sprache fliessend in Wort und Schrift, Fremdsprachenkenntnisse sind von Vorteil. ->","  Du verfügst über <SoftSkill>ausgezeichnete Kommunikationsfähigkeiten</SoftSkill>, <SoftSkill>Präsentationsfähigkeiten</SoftSkill> und <SoftSkill>Moderationsfähigkeiten</SoftSkill>
Du beherrscht die deutsche Sprache fliessend in Wort und Schrift, Fremdsprachenkenntnisse sind von Vorteil.","  Du verfügst über <SoftSkill>ausgezeichnete Kommunikationsfähigkeiten</SoftSkill>, <SoftSkill>Präsentationsfähigkeiten</SoftSkill> und <SoftSkill>Moderationsfähigkeiten</SoftSkill>
Du beherrscht die deutsche Sprache fliessend in Wort und Schrift, Fremdsprachenkenntnisse sind von Vorteil.",1,HMC,1
704," <SoftSkill>Freude an kaufmännischen Arbeiten</SoftSkill>
<SoftSkill>Kundenorientiertes Verhalten</SoftSkill>
<SoftSkill>Interesse an der Bauwirtschaft</SoftSkill>
<SoftSkill_C>Kommunikations-</SoftSkill_C> und <SoftSkill>Sprachgewandtheit</SoftSkill>
<SoftSkill>Rasche Auffassungsgabe</SoftSkill>
<SoftSkill>Organisationsfähigkeit</SoftSkill> sowie <SoftSkill>Flexibilität</SoftSkill> ->"," <SoftSkill>Freude an kaufmännischen Arbeiten</SoftSkill>
<SoftSkill>Kundenorientiertes Verhalten</SoftSkill>
<SoftSkill>Interesse an der Bauwirtschaft</SoftSkill>
<SoftSkill>Kommunikationsgewandtheit</SoftSkill> und <SoftSkill>Sprachgewandtheit</SoftSkill>
<SoftSkill>Rasche Auffassungsgabe</SoftSkill>
<SoftSkill>Organisationsfähigkeit</SoftSkill> sowie <SoftSkill>Flexibilität</SoftSkill>"," <SoftSkill>Freude an kaufmännischen Arbeiten</SoftSkill>
<SoftSkill>Kundenorientiertes Verhalten</SoftSkill>
<SoftSkill>Interesse an der Bauwirtschaft</SoftSkill>
<SoftSkill>Kommunikationsgewandtheit</SoftSkill> und <SoftSkill>Sprachgewandtheit</SoftSkill>
<SoftSkill>Rasche Auffassungsgabe</SoftSkill>
<SoftSkill>Organisationsfähigkeit</SoftSkill> sowie <SoftSkill>Flexibilität</SoftSkill>",1,HOWA,1
705," <SoftSkill_C>Exakte</SoftSkill_C> und <SoftSkill>speditive Arbeitserledigung</SoftSkill>, <SoftSkill>hohe Flexibilität</SoftSkill>, <SoftSkill>Gewandtheit im schriftlichen Ausdruck</SoftSkill> gehören zu Ihren Stärken. ->"," <SoftSkill>Exakte Arbeitserledigung</SoftSkill> und <SoftSkill>speditive Arbeitserledigung</SoftSkill>, <SoftSkill>hohe Flexibilität</SoftSkill>, <SoftSkill>Gewandtheit im schriftlichen Ausdruck</SoftSkill> gehören zu Ihren Stärken."," <SoftSkill>Exakte Arbeitserledigung</SoftSkill> und <SoftSkill>speditive Arbeitserledigung</SoftSkill>, <SoftSkill>hohe Flexibilität</SoftSkill>, <SoftSkill>Gewandtheit im schriftlichen Ausdruck</SoftSkill> gehören zu Ihren Stärken.",1,OWA,1
706,Für das Ressort Kundendienst im Bereich der Privaten Vorsorge am Hauptsitz in Basel suchen wir eine <SoftSkill_C>engagierte</SoftSkill_C> und <SoftSkill>verantwortungsvolle Persönlichkeit</SoftSkill> als ->,Für das Ressort Kundendienst im Bereich der Privaten Vorsorge am Hauptsitz in Basel suchen wir eine <SoftSkill>engagierte Persönlichkeit</SoftSkill> und <SoftSkill>verantwortungsvolle Persönlichkeit</SoftSkill> als,Für das Ressort Kundendienst im Bereich der Privaten Vorsorge am Hauptsitz in Basel suchen wir eine <SoftSkill>engagierte Persönlichkeit</SoftSkill> und <SoftSkill>verantwortungsvolle Persönlichkeit</SoftSkill> als,1,OWA,1
707," Wenn Sie zudem eine <SoftSkill_C>korrekte</SoftSkill_C>, <SoftSkill_C>zuverlässige</SoftSkill_C> und <SoftSkill>vertrauenswürdige Person</SoftSkill> sind, freuen wir uns auf Ihre Bewerbung! ->"," Wenn Sie zudem eine <SoftSkill>korrekte Person</SoftSkill>, <SoftSkill>zuverlässige Person</SoftSkill> und <SoftSkill>vertrauenswürdige Person</SoftSkill> sind, freuen wir uns auf Ihre Bewerbung!"," Wenn Sie zudem eine <SoftSkill>korrekte Person</SoftSkill>, <SoftSkill>zuverlässige Person</SoftSkill> und <SoftSkill>vertrauenswürdige Person</SoftSkill> sind, freuen wir uns auf Ihre Bewerbung!",1,MC,1
708," Sie zeichnen sich durch fundierte IT-Kenntnisse (MS-Office, Lotus Notes), eine <SoftSkill_C>zuverlässige</SoftSkill_C>, <SoftSkill_C>selbständige</SoftSkill_C>, <SoftSkill_C>flexible</SoftSkill_C> und <SoftSkill>eigeninitiative Arbeitsweise</SoftSkill> aus. ->"," Sie zeichnen sich durch fundierte IT-Kenntnisse (MS-Office, Lotus Notes), eine <SoftSkill>zuverlässige Arbeitsweise</SoftSkill>, <SoftSkill>selbständige Arbeitsweise</SoftSkill>, <SoftSkill>flexible Arbeitsweise</SoftSkill> und <SoftSkill>eigeninitiative Arbeitsweise</SoftSkill> aus."," Sie zeichnen sich durch fundierte IT-Kenntnisse (MS-Office, Lotus Notes), eine <SoftSkill>zuverlässige Arbeitsweise</SoftSkill>, <SoftSkill>selbständige Arbeitsweise</SoftSkill>, <SoftSkill>flexible Arbeitsweise</SoftSkill> und <SoftSkill>eigeninitiative Arbeitsweise</SoftSkill> aus.",1,MC,1
709,Wir suchen <SoftSkill_C>motivierte</SoftSkill_C> und <SoftSkill>begeisterte Talente</SoftSkill>. ->,Wir suchen <SoftSkill>motivierte Talente</SoftSkill> und <SoftSkill>begeisterte Talente</SoftSkill>.,Wir suchen <SoftSkill>motivierte Talente</SoftSkill> und <SoftSkill>begeisterte Talente</SoftSkill>.,1,OWA,1
710,•  Als <SoftSkill_C>vitale</SoftSkill_C> und <SoftSkill>widerstandsfähige Person</SoftSkill> <SoftSkill>siehst du in der körperlichen Arbeit eine Herausforderung</SoftSkill> ->,• Als <SoftSkill>vitale Person</SoftSkill> und <SoftSkill>widerstandsfähige Person</SoftSkill> <SoftSkill>siehst du in der körperlichen Arbeit eine Herausforderung</SoftSkill>,• Als <SoftSkill>vitale Person</SoftSkill> und <SoftSkill>widerstandsfähige Person</SoftSkill> <SoftSkill>siehst du in der körperlichen Arbeit eine Herausforderung</SoftSkill>,1,OWA,1
711," •  Mit Ihrem <SoftSkill_C>zielorientierten</SoftSkill_C> und <SoftSkill>motivierenden Führungsstil</SoftSkill>
So begeistern wir Sie ->"," • Mit Ihrem <SoftSkill>zielorientierten Führungsstil</SoftSkill> und <SoftSkill>motivierenden Führungsstil</SoftSkill>
So begeistern wir Sie"," • Mit Ihrem <SoftSkill>zielorientierten Führungsstil</SoftSkill> und <SoftSkill>motivierenden Führungsstil</SoftSkill>
So begeistern wir Sie",1,OWA,1
712," •  <SoftSkill>Hohes Mass an Verantwortungsbewusstsein</SoftSkill>, <SoftSkill_C>Entscheidungs-</SoftSkill_C> und <SoftSkill>Teamfähigkeit</SoftSkill> ->"," • <SoftSkill>Hohes Mass an Verantwortungsbewusstsein</SoftSkill>, <SoftSkill>Entscheidungsfähigkeit</SoftSkill> und <SoftSkill>Teamfähigkeit</SoftSkill>"," • <SoftSkill>Hohes Mass an Verantwortungsbewusstsein</SoftSkill>, <SoftSkill>Entscheidungsfähigkeit</SoftSkill> und <SoftSkill>Teamfähigkeit</SoftSkill>",1,HOWA,1
713," Sie sind eine <SoftSkill>äusserst akquisitionsstarke Persönlichkeit</SoftSkill>, die <SoftSkill_C>selbständiges</SoftSkill_C> und <SoftSkill>kundennahes Arbeiten gewohnt</SoftSkill> ist. ->"," Sie sind eine <SoftSkill>äusserst akquisitionsstarke Persönlichkeit</SoftSkill>, die <SoftSkill>selbständiges Arbeiten gewohnt</SoftSkill> und <SoftSkill>kundennahes Arbeiten gewohnt</SoftSkill> ist."," Sie sind eine <SoftSkill>äusserst akquisitionsstarke Persönlichkeit</SoftSkill>, die <SoftSkill>selbständiges Arbeiten gewohnt</SoftSkill> und <SoftSkill>kundennahes Arbeiten gewohnt</SoftSkill> ist.",1,MWA,1
714," Sie <SoftSkill>arbeiten konzentriert</SoftSkill> und <SoftSkill_C>selbstständig</SoftSkill_C>, besitzen <SoftSkill>Ausdauer</SoftSkill> und <SoftSkill>Geduld</SoftSkill> und sind <SoftSkill>flexibel</SoftSkill> und <SoftSkill>teamfähig</SoftSkill>. ->"," Sie <SoftSkill>arbeiten konzentriert</SoftSkill> und <SoftSkill>arbeiten selbstständig</SoftSkill>, besitzen <SoftSkill>Ausdauer</SoftSkill> und <SoftSkill>Geduld</SoftSkill> und sind <SoftSkill>flexibel</SoftSkill> und <SoftSkill>teamfähig</SoftSkill>."," Sie <SoftSkill>arbeiten konzentriert</SoftSkill> und <SoftSkill>arbeiten selbstständig</SoftSkill>, besitzen <SoftSkill>Ausdauer</SoftSkill> und <SoftSkill>Geduld</SoftSkill> und sind <SoftSkill>flexibel</SoftSkill> und <SoftSkill>teamfähig</SoftSkill>.",1,OWA,1
715," Im Rahmen des weiteren Ausbaus der diversen Engineering-Abteilungen suchen wir <SoftSkill_C>dynamische</SoftSkill_C> und <SoftSkill>ambitionierte Projektingenieure</SoftSkill> sowie Projektmanager-Persönlichkeiten:
Senior Prozessingenieur/in – Labor ->"," Im Rahmen des weiteren Ausbaus der diversen Engineering-Abteilungen suchen wir <SoftSkill>dynamische Projektingenieure</SoftSkill> und <SoftSkill>ambitionierte Projektingenieure</SoftSkill> sowie Projektmanager-Persönlichkeiten:
Senior Prozessingenieur/in – Labor"," Im Rahmen des weiteren Ausbaus der diversen Engineering-Abteilungen suchen wir <SoftSkill>dynamische Projektingenieure</SoftSkill> und <SoftSkill>ambitionierte Projektingenieure</SoftSkill> sowie Projektmanager-Persönlichkeiten:
Senior Prozessingenieur/in – Labor",1,OWA,1
716," Mit Ihrer <SoftSkill_C>offenen</SoftSkill_C> und <SoftSkill>positiven Art</SoftSkill> bedienen Sie unsere Gäste freundlich, <SoftSkill_C>schnell</SoftSkill_C> und nach STARBUCKS® Standards. ->"," Mit Ihrer <SoftSkill>offenen Art</SoftSkill> und <SoftSkill>positiven Art</SoftSkill> bedienen Sie unsere Gäste freundlich, <SoftSkill>schnell</SoftSkill> und nach STARBUCKS® Standards."," Mit Ihrer <SoftSkill>offenen Art</SoftSkill> und <SoftSkill>positiven Art</SoftSkill> bedienen Sie unsere Gäste freundlich, <SoftSkill>bedienen Sie unsere Gäste schnell</SoftSkill> und nach STARBUCKS® Standards.",0,MDC,1
717,•  <SoftSkill>Unternehmerisch handelnde Persönlichkeit</SoftSkill> mit <SoftSkill_C>guten kommunikativen</SoftSkill_C> und <SoftSkill>analytischen Fähigkeiten</SoftSkill> ->,• <SoftSkill>Unternehmerisch handelnde Persönlichkeit</SoftSkill> mit <SoftSkill>guten kommunikativen Fähigkeiten</SoftSkill> und <SoftSkill>analytischen Fähigkeiten</SoftSkill>,• <SoftSkill>Unternehmerisch handelnde Persönlichkeit</SoftSkill> mit <SoftSkill>guten kommunikativen Fähigkeiten</SoftSkill> und <SoftSkill>analytischen Fähigkeiten</SoftSkill>,1,OWA,1
718," <SoftSkill_C>Führen</SoftSkill_C>, <SoftSkill_C>Beraten</SoftSkill_C> und <SoftSkill>Motivieren macht Ihnen Spass</SoftSkill> und Sie <SoftSkill>arbeiten gerne im Team</SoftSkill>. ->"," <SoftSkill>Führen macht Ihnen Spass</SoftSkill>, <SoftSkill>Beraten macht Ihnen Spass</SoftSkill> und <SoftSkill>Motivieren macht Ihnen Spass</SoftSkill> und Sie <SoftSkill>arbeiten gerne im Team</SoftSkill>."," <SoftSkill>Führen macht Ihnen Spass</SoftSkill>, <SoftSkill>Beraten macht Ihnen Spass</SoftSkill> und <SoftSkill>Motivieren macht Ihnen Spass</SoftSkill> und Sie <SoftSkill>arbeiten gerne im Team</SoftSkill>.",1,MC/MWA,1
719," Sie können sich <SoftSkill>organisatorisch entfalten</SoftSkill>
Sie <SoftSkill>können in einem dynamischen Umfeld viel mitgestalten</SoftSkill> und <SoftSkill_C>bewirken</SoftSkill_C>
Sie dürfen auch Eigenverantwortung tragen ->","  Sie können sich <SoftSkill>organisatorisch entfalten</SoftSkill>
Sie <SoftSkill>können in einem dynamischen Umfeld viel mitgestalten</SoftSkill> und <SoftSkill>können in einem dynamischen Umfeld viel bewirken</SoftSkill>
Sie dürfen auch Eigenverantwortung tragen","  Sie können sich <SoftSkill>organisatorisch entfalten</SoftSkill>
Sie <SoftSkill>können in einem dynamischen Umfeld viel mitgestalten</SoftSkill> und <SoftSkill>können in einem dynamischen Umfeld viel bewirken</SoftSkill>
Sie dürfen auch Eigenverantwortung tragen",1,MWA,1
720,Sie sind als <SoftSkill_C>flexible</SoftSkill_C> und <SoftSkill>effiziente Persönlichkeit</SoftSkill> in verschiedenen Bereichen vielseitig einsetzbar. ->,Sie sind als <SoftSkill>flexible Persönlichkeit</SoftSkill> und <SoftSkill>effiziente Persönlichkeit</SoftSkill> in verschiedenen Bereichen vielseitig einsetzbar.,Sie sind als <SoftSkill>flexible Persönlichkeit</SoftSkill> und <SoftSkill>effiziente Persönlichkeit</SoftSkill> in verschiedenen Bereichen vielseitig einsetzbar.,1,OWA,1
721,Sie haben eine <SoftSkill>schnelle Auffassungsgabe</SoftSkill> und eine <SoftSkill_C>selbstständige</SoftSkill_C> und <SoftSkill>effiziente Arbeitsweise</SoftSkill>. ->,Sie haben eine <SoftSkill>schnelle Auffassungsgabe</SoftSkill> und eine <SoftSkill>selbstständige Arbeitsweise</SoftSkill> und <SoftSkill>effiziente Arbeitsweise</SoftSkill>.,Sie haben eine <SoftSkill>schnelle Auffassungsgabe</SoftSkill> und eine <SoftSkill>selbstständige Arbeitsweise</SoftSkill> und <SoftSkill>effiziente Arbeitsweise</SoftSkill>.,1,OWA,1
722," Sie sind eine <SoftSkill_C>aufgeschlossen</SoftSkill_C>, <SoftSkill_C>engagiert</SoftSkill_C>
und <SoftSkill>zuverlässig arbeitende Person</SoftSkill> mit einer <SoftSkill_C>stark service</SoftSkill_C> ->"," Sie sind eine <SoftSkill>aufgeschlossen arbeitende Person</SoftSkill>, <SoftSkill>engagiert arbeitende Person</SoftSkill> und <SoftSkill>zuverlässig arbeitende Person</SoftSkill> mit einer <SoftSkill>stark service arbeitende Person</SoftSkill>."," Sie sind eine <SoftSkill>aufgeschlossen arbeitende Person</SoftSkill>, <SoftSkill>engagiert arbeitende Person</SoftSkill> und <SoftSkill>zuverlässig arbeitende Person</SoftSkill> mit einer <SoftSkill>stark service</SoftSkill>.",0,MDC,1
723," Abgeschlossene Ausbildung als Polymechaniker/in EFZ mit 2-3 Jahren Berufserfahrung
<SoftSkill>Polyvalent einsetzbar</SoftSkill> (fräsen/drehen/bohren/mechanische Tätigkeiten)
<SoftSkill_C>Flexible</SoftSkill_C>, <SoftSkill_C>belastbare</SoftSkill_C>, <SoftSkill_C>teamfähige</SoftSkill_C> und <SoftSkill>eigenständige Persönlichkeit</SoftSkill> ->","  Abgeschlossene Ausbildung als Polymechaniker/in EFZ mit 2-3 Jahren Berufserfahrung
<SoftSkill>Polyvalent einsetzbar</SoftSkill> (fräsen/drehen/bohren/mechanische Tätigkeiten)
<SoftSkill>Flexible Persönlichkeit</SoftSkill>, <SoftSkill>belastbare Persönlichkeit</SoftSkill>, <SoftSkill>teamfähige Persönlichkeit</SoftSkill> und <SoftSkill>eigenständige Persönlichkeit</SoftSkill>","  Abgeschlossene Ausbildung als Polymechaniker/in EFZ mit 2-3 Jahren Berufserfahrung
<SoftSkill>Polyvalent einsetzbar</SoftSkill> (fräsen/drehen/bohren/mechanische Tätigkeiten)
<SoftSkill>Flexible Persönlichkeit</SoftSkill>, <SoftSkill>belastbare Persönlichkeit</SoftSkill>, <SoftSkill>teamfähige Persönlichkeit</SoftSkill> und <SoftSkill>eigenständige Persönlichkeit</SoftSkill>",1,MC,1
724," <SoftSkill>Zielstrebigkeit</SoftSkill>,
<SoftSkill>Belastbarkeit</SoftSkill>, eine <SoftSkill_C>exakte</SoftSkill_C> und <SoftSkill>effiziente Arbeitsweise</SoftSkill>, <SoftSkill_C>gute schriftliche</SoftSkill_C> und <SoftSkill>mündliche Kommunikationsfähigkeiten</SoftSkill> sowie <SoftSkill>Teamfähigkeit</SoftSkill> runden Ihr Profil ab. ->"," <SoftSkill>Zielstrebigkeit</SoftSkill>, <SoftSkill>Belastbarkeit</SoftSkill>, eine <SoftSkill>exakte Arbeitsweise</SoftSkill> und <SoftSkill>effiziente Arbeitsweise</SoftSkill>, <SoftSkill>gute schriftliche Kommunikationsfähigkeiten</SoftSkill> und <SoftSkill>gute mündliche Kommunikationsfähigkeiten</SoftSkill> sowie <SoftSkill>Teamfähigkeit</SoftSkill> runden Ihr Profil ab."," <SoftSkill>Zielstrebigkeit</SoftSkill>, <SoftSkill>Belastbarkeit</SoftSkill>, eine <SoftSkill>exakte Arbeitsweise</SoftSkill> und <SoftSkill>effiziente Arbeitsweise</SoftSkill>, <SoftSkill>gute schriftliche Kommunikationsfähigkeiten</SoftSkill> und <SoftSkill>gute mündliche Kommunikationsfähigkeiten</SoftSkill> sowie <SoftSkill>Teamfähigkeit</SoftSkill> runden Ihr Profil ab.",1,MDC,1
725,Ihre <SoftSkill_C>Ideen</SoftSkill_C> und <SoftSkill>Resultate können sie überzeugend präsentieren</SoftSkill>. ->,Ihre <SoftSkill>Ideen können sie überzeugend präsentieren</SoftSkill> und <SoftSkill>Resultate können sie überzeugend präsentieren</SoftSkill>.,Ihre <SoftSkill>Ideen können sie überzeugend präsentieren</SoftSkill> und <SoftSkill>Resultate können sie überzeugend präsentieren</SoftSkill>.,1,MWA,1
726," •  Sie sind <SoftSkill_C>motiviert</SoftSkill_C>, <SoftSkill_C>kreativ</SoftSkill_C> und <SoftSkill>kooperativ im Team zu arbeiten</SoftSkill>. ->"," • Sie sind <SoftSkill>motiviert im Team zu arbeiten</SoftSkill>, <SoftSkill>kreativ im Team zu arbeiten</SoftSkill> und <SoftSkill>kooperativ im Team zu arbeiten</SoftSkill>."," • Sie sind <SoftSkill>motiviert im Team zu arbeiten</SoftSkill>, <SoftSkill>kreativ im Team zu arbeiten</SoftSkill> und <SoftSkill>kooperativ im Team zu arbeiten</SoftSkill>.",1,MC/MWA,1
727," Ihr Profil:
Wir suchen eine <SoftSkill_C>führungs-</SoftSkill_C> und <SoftSkill>verkaufserfahrene Persönlichkeit</SoftSkill> mit kaufmännischem Hintergrund und einer höheren Weiterbildung in Marketing oder Verkauf. ->"," Ihr Profil:
Wir suchen eine <SoftSkill>führungserfahrene Persönlichkeit</SoftSkill> und <SoftSkill>verkaufserfahrene Persönlichkeit</SoftSkill> mit kaufmännischem Hintergrund und einer höheren Weiterbildung in Marketing oder Verkauf."," Ihr Profil:
Wir suchen eine <SoftSkill>führungserfahrene Persönlichkeit</SoftSkill> und <SoftSkill>verkaufserfahrene Persönlichkeit</SoftSkill> mit kaufmännischem Hintergrund und einer höheren Weiterbildung in Marketing oder Verkauf.",1,HOWA,1
