idx,input,expected_text,generated_text,cleaned_generated_text,cleaned_expected_text,sentence_levenshtein,Problem type
511," •  <SoftSkill_C>Sehr selbständiger</SoftSkill_C>, <SoftSkill_C>lösungsorientierter</SoftSkill_C>, <SoftSkill>kommunikativer Teamplayer</SoftSkill> mit <SoftSkill>Eigeninitiative</SoftSkill> ->"," • <SoftSkill>Sehr selbständiger Teamplayer</SoftSkill>, <SoftSkill>lösungsorientierter Teamplayer</SoftSkill>, <SoftSkill>kommunikativer Teamplayer</SoftSkill> mit <SoftSkill>Eigeninitiative</SoftSkill>"," • <SoftSkill>Sehr selbständiger Teamplayer</SoftSkill>, <SoftSkill>lösungsorientierter Teamplayer</SoftSkill>, <SoftSkill>kommunikativer Teamplayer</SoftSkill> mit <SoftSkill>Eigeninitiative</SoftSkill>"," • Sehr selbständiger Teamplayer, lösungsorientierter Teamplayer, kommunikativer Teamplayer mit Eigeninitiative"," • Sehr selbständiger Teamplayer, lösungsorientierter Teamplayer, kommunikativer Teamplayer mit Eigeninitiative",0,MC
512,•  <SoftSkill_C>Selbständige</SoftSkill_C> und <SoftSkill>verantwortungsbewusste Arbeitsweise</SoftSkill> ->,<SoftSkill>Selbständige Arbeitsweise</SoftSkill> und <SoftSkill>verantwortungsbewusste Arbeitsweise</SoftSkill>,<SoftSkill>Selbständige Arbeitsweise</SoftSkill> und <SoftSkill>verantwortungsbewusste Arbeitsweise</SoftSkill>,Selbständige Arbeitsweise und verantwortungsbewusste Arbeitsweise,Selbständige Arbeitsweise und verantwortungsbewusste Arbeitsweise,0,OWA
513,Sie <SoftSkill_C>denken</SoftSkill_C> und <SoftSkill>handeln kunden-</SoftSkill> und <SoftSkill_C>qualitätsorientiert</SoftSkill_C>. ->,Sie <SoftSkill>denken kundenorientiert</SoftSkill> und <SoftSkill>handeln kundenorientiert</SoftSkill> und <SoftSkill>denken qualitätsorientiert</SoftSkill> und <SoftSkill>handeln qualitätsorientiert</SoftSkill>.,Sie <SoftSkill>denken kundenorientiert</SoftSkill> und <SoftSkill>handeln qualitätsorientiert</SoftSkill> und <SoftSkill>denken qualitätsorientiert</SoftSkill> und <SoftSkill>handeln qualitätsorientiert</SoftSkill>.,Sie denken kundenorientiert und handeln qualitätsorientiert und denken qualitätsorientiert und handeln qualitätsorientiert.,Sie denken kundenorientiert und handeln kundenorientiert und denken qualitätsorientiert und handeln qualitätsorientiert.,8,HMDC
514," Sie <SoftSkill_C>denken</SoftSkill_C> und <SoftSkill>handeln flexibel</SoftSkill>, <SoftSkill>arbeiten selbständig</SoftSkill> und sind <SoftSkill>belastbar</SoftSkill> Sie <SoftSkill>kommunizieren stilsicher</SoftSkill> in Deutsch (mündlich und schriftlich). ->","  Sie <SoftSkill>denken flexibel</SoftSkill> und <SoftSkill>handeln flexibel</SoftSkill>, <SoftSkill>arbeiten selbständig</SoftSkill> und sind <SoftSkill>belastbar</SoftSkill> Sie <SoftSkill>kommunizieren stilsicher</SoftSkill> in Deutsch (mündlich und schriftlich).","  Sie <SoftSkill>denken flexibel</SoftSkill> und <SoftSkill>handeln flexibel</SoftSkill>, <SoftSkill>arbeiten selbständig</SoftSkill> und sind <SoftSkill>belastbar</SoftSkill> Sie <SoftSkill>kommunizieren stilsicher</SoftSkill> in Deutsch (mündlich und schriftlich).","  Sie denken flexibel und handeln flexibel, arbeiten selbständig und sind belastbar Sie kommunizieren stilsicher in Deutsch (mündlich und schriftlich).","  Sie denken flexibel und handeln flexibel, arbeiten selbständig und sind belastbar Sie kommunizieren stilsicher in Deutsch (mündlich und schriftlich).",0,OWA
515," Sie verfügen über ein <SoftSkill>gutes Organisationsgeschick</SoftSkill>, <SoftSkill_C>arbeiten</SoftSkill_C> und <SoftSkill>bringen sich gerne im Team ein</SoftSkill>. ->"," Sie verfügen über ein <SoftSkill>gutes Organisationsgeschick</SoftSkill>, <SoftSkill>arbeiten gerne im Team</SoftSkill> und <SoftSkill>bringen sich gerne im Team ein</SoftSkill>."," Sie verfügen über ein <SoftSkill>gutes Organisationsgeschick</SoftSkill>, <SoftSkill>arbeiten</SoftSkill> und <SoftSkill>bringen sich gerne im Team ein</SoftSkill>."," Sie verfügen über ein gutes Organisationsgeschick, arbeiten und bringen sich gerne im Team ein."," Sie verfügen über ein gutes Organisationsgeschick, arbeiten gerne im Team und bringen sich gerne im Team ein.",14,
516,<SoftSkill_C>Speditives</SoftSkill_C> und <SoftSkill>ordentliches Arbeiten sind Sie sich gewohnt</SoftSkill> und Sie sind auch <SoftSkill>bereit Verantwortung zu übernehmen</SoftSkill> ->,<SoftSkill>Speditives Arbeiten sind Sie sich gewohnt</SoftSkill> und <SoftSkill>ordentliches Arbeiten sind Sie sich gewohnt</SoftSkill> und Sie sind auch <SoftSkill>bereit Verantwortung zu übernehmen</SoftSkill>,<SoftSkill>Speditives Arbeiten sind Sie sich gewohnt</SoftSkill> und <SoftSkill>ordentliches Arbeiten sind Sie sich gewohnt</SoftSkill> und Sie sind auch <SoftSkill>bereit Verantwortung zu übernehmen</SoftSkill>,Speditives Arbeiten sind Sie sich gewohnt und ordentliches Arbeiten sind Sie sich gewohnt und Sie sind auch bereit Verantwortung zu übernehmen,Speditives Arbeiten sind Sie sich gewohnt und ordentliches Arbeiten sind Sie sich gewohnt und Sie sind auch bereit Verantwortung zu übernehmen,0,MWA
517," Dipl. Pflegefachmann / Pflegefachfrau HF/FH
Mindestens ein Jahr Berufserfahrung im Akutbereich
<SoftSkill>Starkes Engagement für den 2-Jährigen Studiengang</SoftSkill>
<SoftSkill_C>Grosse physische</SoftSkill_C> und <SoftSkill>psychische Belastbarkeit</SoftSkill> ->"," Dipl. Pflegefachmann / Pflegefachfrau HF/FH
Mindestens ein Jahr Berufserfahrung im Akutbereich
<SoftSkill>Starkes Engagement für den 2-Jährigen Studiengang</SoftSkill>
<SoftSkill>Grosse physische Belastbarkeit</SoftSkill> und <SoftSkill>psychische Belastbarkeit</SoftSkill>"," Dipl. Pflegefachmann / Pflegefachfrau HF/FH
Mindestens ein Jahr Berufserfahrung im Akutbereich
<SoftSkill>Starkes Engagement für den 2-Jährigen Studiengang</SoftSkill>
<SoftSkill>Grosse physische Belastbarkeit</SoftSkill> und <SoftSkill>psychische Belastbarkeit</SoftSkill>", Dipl. Pflegefachmann / Pflegefachfrau HF/FH Mindestens ein Jahr Berufserfahrung im Akutbereich Starkes Engagement für den 2-Jährigen Studiengang Grosse physische Belastbarkeit und psychische Belastbarkeit, Dipl. Pflegefachmann / Pflegefachfrau HF/FH Mindestens ein Jahr Berufserfahrung im Akutbereich Starkes Engagement für den 2-Jährigen Studiengang Grosse physische Belastbarkeit und psychische Belastbarkeit,0,OWA
518,Haben wir Deine <SoftSkill_C>Faszination</SoftSkill_C> sowie Dein <SoftSkill>Interesse an der IT geweckt</SoftSkill>? ->,Haben wir Deine <SoftSkill>Faszination an der IT</SoftSkill> sowie Dein <SoftSkill>Interesse an der IT geweckt</SoftSkill>?,Haben wir Deine <SoftSkill>Faszination an der IT</SoftSkill> sowie Dein <SoftSkill>Interesse an der IT geweckt</SoftSkill>?,Haben wir Deine Faszination an der IT sowie Dein Interesse an der IT geweckt?,Haben wir Deine Faszination an der IT sowie Dein Interesse an der IT geweckt?,0,MWA
519," Sie <SoftSkill>schätzen es, in einem sehr dynamischen Umfeld zu arbeiten</SoftSkill> und sind in der Lage, durch Ihre <SoftSkill_C>Sozial-</SoftSkill_C> und <SoftSkill>Führungskompetenzen</SoftSkill> interdisziplinäre Projektteams zu führen. ->"," Sie <SoftSkill>schätzen es, in einem sehr dynamischen Umfeld zu arbeiten</SoftSkill> und sind in der Lage, durch Ihre <SoftSkill>Sozialkompetenzen</SoftSkill> und <SoftSkill>Führungskompetenzen</SoftSkill> interdisziplinäre Projektteams zu führen."," Sie <SoftSkill>schätzen es, in einem sehr dynamischen Umfeld zu arbeiten</SoftSkill> und sind in der Lage, durch Ihre <SoftSkill>Sozialkompetenzen</SoftSkill> und <SoftSkill>Führungskompetenzen</SoftSkill> interdisziplinäre Projektteams zu führen."," Sie schätzen es, in einem sehr dynamischen Umfeld zu arbeiten und sind in der Lage, durch Ihre Sozialkompetenzen und Führungskompetenzen interdisziplinäre Projektteams zu führen."," Sie schätzen es, in einem sehr dynamischen Umfeld zu arbeiten und sind in der Lage, durch Ihre Sozialkompetenzen und Führungskompetenzen interdisziplinäre Projektteams zu führen.",0,HOWA
520," •  Sie <SoftSkill>begegnen Menschen mit Wertschätzung</SoftSkill>, <SoftSkill>Achtsamkeit</SoftSkill> und <SoftSkill_C>Ehrlichkeit</SoftSkill_C> ->"," • Sie <SoftSkill>begegnen Menschen mit Wertschätzung</SoftSkill>, <SoftSkill>begegnen Menschen mit Achtsamkeit</SoftSkill> und <SoftSkill>begegnen Menschen mit Ehrlichkeit</SoftSkill>."," • Sie <SoftSkill>begegnen Menschen mit Wertschätzung</SoftSkill>, <SoftSkill>Achtsamkeit</SoftSkill> und <SoftSkill>Ehrlichkeit</SoftSkill>."," • Sie begegnen Menschen mit Wertschätzung, Achtsamkeit und Ehrlichkeit."," • Sie begegnen Menschen mit Wertschätzung, begegnen Menschen mit Achtsamkeit und begegnen Menschen mit Ehrlichkeit.",44,MC
521," Wir erwarten <SoftSkill_C>hohe Fach-</SoftSkill_C>, <SoftSkill_C>Sozial-</SoftSkill_C> und <SoftSkill>Dienstleistungskompetenz</SoftSkill>. ->"," Wir erwarten <SoftSkill>hohe Fachkompetenz</SoftSkill>, <SoftSkill>Sozialkompetenz</SoftSkill> und <SoftSkill>Dienstleistungskompetenz</SoftSkill>."," Wir erwarten <SoftSkill>hohe Fachkompetenz</SoftSkill>, <SoftSkill>Sozialkompetenz</SoftSkill> und <SoftSkill>Dienstleistungskompetenz</SoftSkill>."," Wir erwarten hohe Fachkompetenz, Sozialkompetenz und Dienstleistungskompetenz."," Wir erwarten hohe Fachkompetenz, Sozialkompetenz und Dienstleistungskompetenz.",0,HMC
522,Ihre <SoftSkill_C>kommunikative</SoftSkill_C> und <SoftSkill>dienstleistungsorientierte Art</SoftSkill> zeichnet Sie aus. ->,Ihre <SoftSkill>kommunikative Art</SoftSkill> und <SoftSkill>dienstleistungsorientierte Art</SoftSkill> zeichnet Sie aus.,Ihre <SoftSkill>kommunikative Art</SoftSkill> und <SoftSkill>dienstleistungsorientierte Art</SoftSkill> zeichnet Sie aus.,Ihre kommunikative Art und dienstleistungsorientierte Art zeichnet Sie aus.,Ihre kommunikative Art und dienstleistungsorientierte Art zeichnet Sie aus.,0,OWA
523," <SoftSkill>Hohe Motivation</SoftSkill> und <SoftSkill>Eigeninitiative</SoftSkill>
<SoftSkill_C>Selbstständiges</SoftSkill_C>, <SoftSkill>ergebnisorientiertes Arbeiten</SoftSkill>
<SoftSkill>Teamfähigkeit</SoftSkill>
Gute Programmierkenntnisse in C#.Net (oder Java) ->"," <SoftSkill>Hohe Motivation</SoftSkill> und <SoftSkill>Eigeninitiative</SoftSkill>
<SoftSkill>Selbstständiges Arbeiten</SoftSkill>, <SoftSkill>ergebnisorientiertes Arbeiten</SoftSkill>
<SoftSkill>Teamfähigkeit</SoftSkill>
Gute Programmierkenntnisse in C#.Net (oder Java)"," <SoftSkill>Hohe Motivation</SoftSkill> und <SoftSkill>Eigeninitiative</SoftSkill>
<SoftSkill>Selbstständiges Arbeiten</SoftSkill>, <SoftSkill>ergebnisorientiertes Arbeiten</SoftSkill>
<SoftSkill>Teamfähigkeit</SoftSkill>
Gute Programmierkenntnisse in C#.Net (oder Java)"," Hohe Motivation und Eigeninitiative Selbstständiges Arbeiten, ergebnisorientiertes Arbeiten Teamfähigkeit Gute Programmierkenntnisse in C#.Net (oder Java)"," Hohe Motivation und Eigeninitiative Selbstständiges Arbeiten, ergebnisorientiertes Arbeiten Teamfähigkeit Gute Programmierkenntnisse in C#.Net (oder Java)",0,OWA
524,Du bist <SoftSkill>äusserst motiviert</SoftSkill> und deine Persönlichkeit zeichnet sich durch deine <SoftSkill_C>aufgestellte</SoftSkill_C> und <SoftSkill>kontaktfreudige Art</SoftSkill> aus. ->,Du bist <SoftSkill>äusserst motiviert</SoftSkill> und deine Persönlichkeit zeichnet sich durch deine <SoftSkill>aufgestellte Art</SoftSkill> und <SoftSkill>kontaktfreudige Art</SoftSkill> aus.,Du bist <SoftSkill>äusserst motiviert</SoftSkill> und deine Persönlichkeit zeichnet sich durch deine <SoftSkill>aufgestellte Art</SoftSkill> und <SoftSkill>kontaktfreudige Art</SoftSkill> aus.,Du bist äusserst motiviert und deine Persönlichkeit zeichnet sich durch deine aufgestellte Art und kontaktfreudige Art aus.,Du bist äusserst motiviert und deine Persönlichkeit zeichnet sich durch deine aufgestellte Art und kontaktfreudige Art aus.,0,OWA
525," Wenn Sie zudem <SoftSkill>belastbar</SoftSkill> sind, <SoftSkill_C>selbstständig</SoftSkill_C>, <SoftSkill_C>effizient</SoftSkill_C> und <SoftSkill>sorgfältig arbeiten</SoftSkill> sowie zwei Amtssprachen beherrschen, freuen wir uns auf Ihre Bewerbung. ->"," Wenn Sie zudem <SoftSkill>belastbar</SoftSkill> sind, <SoftSkill>selbstständig arbeiten</SoftSkill>, <SoftSkill>effizient arbeiten</SoftSkill> und <SoftSkill>sorgfältig arbeiten</SoftSkill> sowie zwei Amtssprachen beherrschen, freuen wir uns auf Ihre Bewerbung."," Wenn Sie zudem <SoftSkill>belastbar</SoftSkill> sind, <SoftSkill>selbstständig arbeiten</SoftSkill>, <SoftSkill>effizient arbeiten</SoftSkill> und <SoftSkill>sorgfältig arbeiten</SoftSkill> sowie zwei Amtssprachen beherrschen, freuen wir uns auf Ihre Bewerbung."," Wenn Sie zudem belastbar sind, selbstständig arbeiten, effizient arbeiten und sorgfältig arbeiten sowie zwei Amtssprachen beherrschen, freuen wir uns auf Ihre Bewerbung."," Wenn Sie zudem belastbar sind, selbstständig arbeiten, effizient arbeiten und sorgfältig arbeiten sowie zwei Amtssprachen beherrschen, freuen wir uns auf Ihre Bewerbung.",0,MC
526," Sie sind es <SoftSkill>gewohnt, selbstständig Kundentermine zu vereinbaren</SoftSkill> und verfügen über eine <SoftSkill_C>strukturierte</SoftSkill_C> und <SoftSkill>analytische Arbeitweise</SoftSkill>. ->"," Sie sind es <SoftSkill>gewohnt, selbstständig Kundentermine zu vereinbaren</SoftSkill> und verfügen über eine <SoftSkill>strukturierte Arbeitweise</SoftSkill> und <SoftSkill>analytische Arbeitweise</SoftSkill>."," Sie sind es <SoftSkill>gewohnt, selbstständig Kundentermine zu vereinbaren</SoftSkill> und verfügen über eine <SoftSkill>strukturierte Arbeitweise</SoftSkill> und <SoftSkill>analytische Arbeitweise</SoftSkill>."," Sie sind es gewohnt, selbstständig Kundentermine zu vereinbaren und verfügen über eine strukturierte Arbeitweise und analytische Arbeitweise."," Sie sind es gewohnt, selbstständig Kundentermine zu vereinbaren und verfügen über eine strukturierte Arbeitweise und analytische Arbeitweise.",0,OWA
527,<SoftSkill>Analytische Vorgehensweise in der Lösungsfindung</SoftSkill> und die <SoftSkill>Fähigkeit effektiv zu priorisieren</SoftSkill> und <SoftSkill_C>sich ändernden Prioritäten Anfragen und Zeitplänen fortlaufend anzupassen</SoftSkill_C> ->,<SoftSkill>Analytische Vorgehensweise in der Lösungsfindung</SoftSkill> und die <SoftSkill>Fähigkeit effektiv zu priorisieren</SoftSkill> und <SoftSkill>Fähigkeit sich ändernden Prioritäten Anfragen und Zeitplänen fortlaufend anzupassen</SoftSkill>,<SoftSkill>Analytische Vorgehensweise in der Lösungsfindung</SoftSkill> und die <SoftSkill>Fähigkeit effektiv zu priorisieren</SoftSkill> und <SoftSkill>Fähigkeit sich ändernden Prioritäten Anfragen und Zeitplänen fortlaufend anzupassen</SoftSkill>,Analytische Vorgehensweise in der Lösungsfindung und die Fähigkeit effektiv zu priorisieren und Fähigkeit sich ändernden Prioritäten Anfragen und Zeitplänen fortlaufend anzupassen,Analytische Vorgehensweise in der Lösungsfindung und die Fähigkeit effektiv zu priorisieren und Fähigkeit sich ändernden Prioritäten Anfragen und Zeitplänen fortlaufend anzupassen,0,OWA
528,Sie beherrschen die deutsche Sprache <SoftSkill_C>stil-</SoftSkill_C> und <SoftSkill>verhandlungssicher</SoftSkill> und sind mit MS-Office und der PC Welt allgemein gut vertraut. ->,Sie beherrschen die deutsche Sprache <SoftSkill>stilsicher</SoftSkill> und <SoftSkill>verhandlungssicher</SoftSkill> und sind mit MS-Office und der PC Welt allgemein gut vertraut.,Sie beherrschen die deutsche Sprache <SoftSkill>stilsicher</SoftSkill> und <SoftSkill>verhandlungssicher</SoftSkill> und sind mit MS-Office und der PC Welt allgemein gut vertraut.,Sie beherrschen die deutsche Sprache stilsicher und verhandlungssicher und sind mit MS-Office und der PC Welt allgemein gut vertraut.,Sie beherrschen die deutsche Sprache stilsicher und verhandlungssicher und sind mit MS-Office und der PC Welt allgemein gut vertraut.,0,HOWA
529," Abgeschlossene Berufslehre als Telematiker, Informatiker oder Elektroinstallateur
Stilsichere Deutschkenntnisse sowie <SoftSkill>organisatorisches Geschick</SoftSkill>
<SoftSkill_C>Flexible</SoftSkill_C>, <SoftSkill_C>belastbare</SoftSkill_C> und <SoftSkill>kommunikationsgewandte Persönlichkeit</SoftSkill>
<SoftSkill_C>Selbstständige</SoftSkill_C> und <SoftSkill>teamfähige Arbeitsweise</SoftSkill>
Führerausweis Kat. ->"," Abgeschlossene Berufslehre als Telematiker, Informatiker oder Elektroinstallateur
Stilsichere Deutschkenntnisse sowie <SoftSkill>organisatorisches Geschick</SoftSkill>
<SoftSkill> Flexible Persönlichkeit</SoftSkill>, <SoftSkill>belastbare Persönlichkeit</SoftSkill> und <SoftSkill>kommunikationsgewandte Persönlichkeit</SoftSkill>
<SoftSkill> Selbstständige Arbeitsweise</SoftSkill> und <SoftSkill>teamfähige Arbeitsweise</SoftSkill>
Führerausweis Kat."," Abgeschlossene Berufslehre als Telematiker, Informatiker oder Elektroinstallateur
Stilsichere Deutschkenntnisse sowie <SoftSkill>organisatorisches Geschick</SoftSkill>
<SoftSkill> Flexible Persönlichkeit</SoftSkill>, <SoftSkill>belastbare Persönlichkeit</SoftSkill> und <SoftSkill>kommunikationsgewandte Persönlichkeit</SoftSkill>
<SoftSkill> Selbstständige Persönlichkeit</SoftSkill> und <SoftSkill>teamfähige Arbeitsweise</SoftSkill>
Führerausweis Kat."," Abgeschlossene Berufslehre als Telematiker, Informatiker oder Elektroinstallateur Stilsichere Deutschkenntnisse sowie organisatorisches Geschick  Flexible Persönlichkeit, belastbare Persönlichkeit und kommunikationsgewandte Persönlichkeit  Selbstständige Persönlichkeit und teamfähige Arbeitsweise Führerausweis Kat."," Abgeschlossene Berufslehre als Telematiker, Informatiker oder Elektroinstallateur Stilsichere Deutschkenntnisse sowie organisatorisches Geschick  Flexible Persönlichkeit, belastbare Persönlichkeit und kommunikationsgewandte Persönlichkeit  Selbstständige Arbeitsweise und teamfähige Arbeitsweise Führerausweis Kat.",11,MDC
530,Das Aufspüren von Störungen und Störungsquellen erfordert von den Berufsleuten <SoftSkill_C>logisches</SoftSkill_C> und <SoftSkill>selbstständiges Denken</SoftSkill>. ->,Das Aufspüren von Störungen und Störungsquellen erfordert von den Berufsleuten <SoftSkill>logisches Denken</SoftSkill> und <SoftSkill>selbstständiges Denken</SoftSkill>.,Das Aufspüren von Störungen und Störungsquellen erfordert von den Berufsleuten <SoftSkill>logisches Denken</SoftSkill> und <SoftSkill>selbstständiges Denken</SoftSkill>.,Das Aufspüren von Störungen und Störungsquellen erfordert von den Berufsleuten logisches Denken und selbstständiges Denken.,Das Aufspüren von Störungen und Störungsquellen erfordert von den Berufsleuten logisches Denken und selbstständiges Denken.,0,OWA
531," •  Rechnungskontrolle
Wir wenden uns an einen <SoftSkill>motivierten Teamplayer</SoftSkill>, der
ein internationales <SoftSkill>Umfeld
</SoftSkill>versteht und <SoftSkill_C>schätzt</SoftSkill_C>. ->","  • Rechnungskontrolle
Wir wenden uns an einen <SoftSkill>motivierten Teamplayer</SoftSkill>, der
<SoftSkill>ein internationales Umfeld
versteht </SoftSkill>und <SoftSkill>ein internationales Umfeld schätzt</SoftSkill>.","  • Rechnungskontrolle
Wir wenden uns an einen <SoftSkill>motivierten Teamplayer</SoftSkill>, der
ein internationales <SoftSkill>Umfeld
</SoftSkill>versteht und <SoftSkill>schätzt</SoftSkill>.","  • Rechnungskontrolle Wir wenden uns an einen motivierten Teamplayer, der ein internationales Umfeld versteht und schätzt.","  • Rechnungskontrolle Wir wenden uns an einen motivierten Teamplayer, der ein internationales Umfeld versteht und ein internationales Umfeld schätzt.",27,NONE
532," Sie sind eine <SoftSkill_C>motivierte</SoftSkill_C>, <SoftSkill_C>berufs-</SoftSkill_C> und <SoftSkill>führungserfahrene Persönlichkeit</SoftSkill> und suchen eine neue Herausforderung, bei der Sie sich für die zukunftsorientierte Entwicklung der Abteilung engagieren können. ->","  Sie sind eine <SoftSkill>motivierte Persönlichkeit</SoftSkill>, <SoftSkill>berufserfahrene und führungserfahrene Persönlichkeit</SoftSkill> und suchen eine neue Herausforderung, bei der Sie sich für die zukunftsorientierte Entwicklung der Abteilung engagieren können.","  Sie sind eine <SoftSkill>motivierte Persönlichkeit</SoftSkill>, <SoftSkill>berufs- und führungserfahrene Persönlichkeit</SoftSkill> und suchen eine neue Herausforderung, bei der Sie sich für die zukunftsorientierte Entwicklung der Abteilung engagieren können.","  Sie sind eine motivierte Persönlichkeit, berufs- und führungserfahrene Persönlichkeit und suchen eine neue Herausforderung, bei der Sie sich für die zukunftsorientierte Entwicklung der Abteilung engagieren können.","  Sie sind eine motivierte Persönlichkeit, berufserfahrene und führungserfahrene Persönlichkeit und suchen eine neue Herausforderung, bei der Sie sich für die zukunftsorientierte Entwicklung der Abteilung engagieren können.",9,HMDC
