,Unnamed: 0,input,output
8544,19502,"Wir suchen für diese Vertrauensposition eine <SoftSkill_C>engagierte</SoftSkill_C>, <SoftSkill_C>teamorientierte</SoftSkill_C> und <SoftSkill>belastbare Persönlichkeit</SoftSkill>, die sich durch <SoftSkill>Einfühlungsvermögen</SoftSkill>, <SoftSkill>Freude am Umgang mit Menschen</SoftSkill> und <SoftSkill>kommunikative Fähigkeiten</SoftSkill> auszeichnet.","Wir suchen für diese Vertrauensposition eine <SoftSkill_C>engagierte</SoftSkill_C>, <SoftSkill_C>teamorientierte</SoftSkill_C> und <SoftSkill>belastbare Persönlichkeit</SoftSkill>, die sich durch <SoftSkill>Einfühlungsvermögen</SoftSkill>, <SoftSkill>Freude am Umgang mit Menschen</SoftSkill> und <SoftSkill>kommunikative Fähigkeiten</SoftSkill> auszeichnet."
2842,6477,"Möchten Sie Ihre <SoftSkill_C>zielstrebige</SoftSkill_C>, <SoftSkill_C>flexible</SoftSkill_C> und <SoftSkill>verantwortungsbewusste Arbeitsweise</SoftSkill> täglich unter Beweis stellen?","Möchten Sie Ihre <SoftSkill_C>zielstrebige</SoftSkill_C>, <SoftSkill_C>flexible</SoftSkill_C> und <SoftSkill>verantwortungsbewusste Arbeitsweise</SoftSkill> täglich unter Beweis stellen?"
4955,11219,"Sie zeichnen sich durch <SoftSkill>rasche Auffassungsgabe</SoftSkill>, <SoftSkill>Flexibilität</SoftSkill>, <SoftSkill>Leistungswille</SoftSkill> und eine <SoftSkill_C>ausgeprägte Kunden-</SoftSkill_C> und <SoftSkill>Teamorientierung</SoftSkill> aus.","Sie zeichnen sich durch <SoftSkill>rasche Auffassungsgabe</SoftSkill>, <SoftSkill>Flexibilität</SoftSkill>, <SoftSkill>Leistungswille</SoftSkill> und eine <SoftSkill_C>ausgeprägte Kunden-</SoftSkill_C> und <SoftSkill>Teamorientierung</SoftSkill> aus."
1118,2531,"
Für den Bereich Medizinische Dienste suchen wir per 1. November
	2014 oder nach Vereinbarung eine <SoftSkill_C>fachkompetente</SoftSkill_C>, <SoftSkill_C>zuverlässige</SoftSkill_C>,
	<SoftSkill_C>interessierte</SoftSkill_C> und <SoftSkill>engagierte Persönlichkeit</SoftSkill> als

","
Für den Bereich Medizinische Dienste suchen wir per 1. November
	2014 oder nach Vereinbarung eine <SoftSkill_C>fachkompetente</SoftSkill_C>, <SoftSkill_C>zuverlässige</SoftSkill_C>,
	<SoftSkill_C>interessierte</SoftSkill_C> und <SoftSkill>engagierte Persönlichkeit</SoftSkill> als

"
2973,6755,Für den Bereich Service/Care suchen wir per 01.08.2015 für 12 Monate eine <SoftSkill_C>überzeugende</SoftSkill_C> und <SoftSkill>kundenorientierte Persönlichkeit</SoftSkill> als Vollzeitpraktikant/in.,Für den Bereich Service/Care suchen wir per 01.08.2015 für 12 Monate eine <SoftSkill_C>überzeugende</SoftSkill_C> und <SoftSkill>kundenorientierte Persönlichkeit</SoftSkill> als Vollzeitpraktikant/in.
27889,71694,"<SoftSkill_C>Hervorragende Schreib-</SoftSkill_C> und <SoftSkill>Synthesefähigkeiten</SoftSkill>, <SoftSkill>einfache Kommunikation</SoftSkill>, <SoftSkill>Teamfähigkeit</SoftSkill>, <SoftSkill>Organisationssinn</SoftSkill>, <SoftSkill>Genauigkeit</SoftSkill> und <SoftSkill>Präzision</SoftSkill>, <SoftSkill>Sinn für den öffentlichen Dienst</SoftSkill> und <SoftSkill>persönlichkeitsorientierte ""Ziele und Ergebnisse""</SoftSkill>.","<SoftSkill_C>Hervorragende Schreib-</SoftSkill_C> und <SoftSkill>Synthesefähigkeiten</SoftSkill>, <SoftSkill>einfache Kommunikation</SoftSkill>, <SoftSkill>Teamfähigkeit</SoftSkill>, <SoftSkill>Organisationssinn</SoftSkill>, <SoftSkill>Genauigkeit</SoftSkill> und <SoftSkill>Präzision</SoftSkill>, <SoftSkill>Sinn für den öffentlichen Dienst</SoftSkill> und <SoftSkill>persönlichkeitsorientierte ""Ziele und Ergebnisse""</SoftSkill>."
12477,28983,Sie überzeugen durch Ihre <SoftSkill>hohe Sozialkompetenz</SoftSkill> und ihr <SoftSkill_C>kompetentes</SoftSkill_C> und <SoftSkill>überzeugendes Auftreten</SoftSkill> sowie durch Ihre <SoftSkill_C>strukturierte</SoftSkill_C> und <SoftSkill>lösungsorientierte Arbeitsweise</SoftSkill>.,Sie überzeugen durch Ihre <SoftSkill>hohe Sozialkompetenz</SoftSkill> und ihr <SoftSkill_C>kompetentes</SoftSkill_C> und <SoftSkill>überzeugendes Auftreten</SoftSkill> sowie durch Ihre <SoftSkill_C>strukturierte</SoftSkill_C> und <SoftSkill>lösungsorientierte Arbeitsweise</SoftSkill>.
25218,63390,"
Ihr Verantwortungsbereich
Als <SoftSkill_C>gewinnende</SoftSkill_C> und <SoftSkill>verantwortungsbewusste</SoftSkill> Pflegefachperson mit <SoftSkill>hohem Engagement für die Berufsbildung</SoftSkill> suchen Sie einen Wirkungsbereich in einem vielfältigen und abwechslungsreichen Umfeld.","
Ihr Verantwortungsbereich
Als <SoftSkill_C>gewinnende</SoftSkill_C> und <SoftSkill>verantwortungsbewusste</SoftSkill> Pflegefachperson mit <SoftSkill>hohem Engagement für die Berufsbildung</SoftSkill> suchen Sie einen Wirkungsbereich in einem vielfältigen und abwechslungsreichen Umfeld."
13181,30640,"•  Sie sind eine <SoftSkill_C>kommunikative</SoftSkill_C>, <SoftSkill_C>unternehmerisch denkende</SoftSkill_C> und <SoftSkill>teamfähige Persönlichkeit</SoftSkill> mit <SoftSkill>Überzeugungskraft</SoftSkill> und <SoftSkill_C>sicherem</SoftSkill_C>, <SoftSkill>authentischen Auftreten</SoftSkill>.","•  Sie sind eine <SoftSkill_C>kommunikative</SoftSkill_C>, <SoftSkill_C>unternehmerisch denkende</SoftSkill_C> und <SoftSkill>teamfähige Persönlichkeit</SoftSkill> mit <SoftSkill>Überzeugungskraft</SoftSkill> und <SoftSkill_C>sicherem</SoftSkill_C>, <SoftSkill>authentischen Auftreten</SoftSkill>."
15842,37734,"
<SoftSkill>Angenehme Umgangsformen</SoftSkill> und ein
<SoftSkill_C>höfliches</SoftSkill_C>, <SoftSkill>zuvorkommendes Auftreten</SoftSkill>
runden Ihr Profil ab.","
<SoftSkill>Angenehme Umgangsformen</SoftSkill> und ein
<SoftSkill_C>höfliches</SoftSkill_C>, <SoftSkill>zuvorkommendes Auftreten</SoftSkill>
runden Ihr Profil ab."
13850,32487,"<SoftSkill_C>Analytisches</SoftSkill_C> und <SoftSkill>unternehmerisches Denken</SoftSkill>, <SoftSkill>Hartnäckigkeit</SoftSkill> und <SoftSkill>Ausdauer</SoftSkill> sind ebenfalls eine wichtige Voraussetzung.","<SoftSkill_C>Analytisches</SoftSkill_C> und <SoftSkill>unternehmerisches Denken</SoftSkill>, <SoftSkill>Hartnäckigkeit</SoftSkill> und <SoftSkill>Ausdauer</SoftSkill> sind ebenfalls eine wichtige Voraussetzung."
9250,21163,"•  Als <SoftSkill_C>Verkäufer</SoftSkill_C> und <SoftSkill>Teamplayer</SoftSkill> sind Sie <SoftSkill>kontaktfreudig</SoftSkill>, <SoftSkill>vielseitig</SoftSkill> und <SoftSkill>flexibel</SoftSkill>,

	","•  Als <SoftSkill_C>Verkäufer</SoftSkill_C> und <SoftSkill>Teamplayer</SoftSkill> sind Sie <SoftSkill>kontaktfreudig</SoftSkill>, <SoftSkill>vielseitig</SoftSkill> und <SoftSkill>flexibel</SoftSkill>,

	"
7691,17514,"•  <SoftSkill_C>Vorhandene</SoftSkill_C> und <SoftSkill>belastbare Netzwerke zu Marktteilnehmern</SoftSkill> sowie umfassendes Wissen über Handelstrends,
	Standort- und Marktentwicklungen im Schweizer Markt

	","•  <SoftSkill_C>Vorhandene</SoftSkill_C> und <SoftSkill>belastbare Netzwerke zu Marktteilnehmern</SoftSkill> sowie umfassendes Wissen über Handelstrends,
	Standort- und Marktentwicklungen im Schweizer Markt

	"
18837,45880,"•  Ihr <SoftSkill>Herz schlägt fürs Wandern</SoftSkill> und <SoftSkill_C>Velofahren</SoftSkill_C> und im Winter bevorzugen Sie die Skis

	","•  Ihr <SoftSkill>Herz schlägt fürs Wandern</SoftSkill> und <SoftSkill_C>Velofahren</SoftSkill_C> und im Winter bevorzugen Sie die Skis

	"
2386,5480,"Sie zeichnen sich durch <SoftSkill>Eigenverantwortung</SoftSkill> und <SoftSkill>Durchsetzungsvermögen</SoftSkill> aus, <SoftSkill_C>denken</SoftSkill_C> und <SoftSkill>handeln vernetzt</SoftSkill> und <SoftSkill>arbeiten gerne in einem professionellen Team</SoftSkill>.","Sie zeichnen sich durch <SoftSkill>Eigenverantwortung</SoftSkill> und <SoftSkill>Durchsetzungsvermögen</SoftSkill> aus, <SoftSkill_C>denken</SoftSkill_C> und <SoftSkill>handeln vernetzt</SoftSkill> und <SoftSkill>arbeiten gerne in einem professionellen Team</SoftSkill>."
3308,7492,"•  Sie <SoftSkill_C>strukturieren</SoftSkill_C>, <SoftSkill_C>analysieren</SoftSkill_C> und <SoftSkill>synthetisieren gerne – vom High Level bis ins Detail</SoftSkill>

	","•  Sie <SoftSkill_C>strukturieren</SoftSkill_C>, <SoftSkill_C>analysieren</SoftSkill_C> und <SoftSkill>synthetisieren gerne – vom High Level bis ins Detail</SoftSkill>

	"
27365,69956,"Die <SoftSkill>Zusammenarbeit mit ihren
</SoftSkill>Teamkollegen und den Servicetechnikern im Aussendienst macht ihnen ebenso viel Freude wie der <SoftSkill_C>Kontakt zu
Kunden</SoftSkill_C>.","Die <SoftSkill>Zusammenarbeit mit ihren
</SoftSkill>Teamkollegen und den Servicetechnikern im Aussendienst macht ihnen ebenso viel Freude wie der <SoftSkill_C>Kontakt zu
Kunden</SoftSkill_C>."
18563,45188,"<SoftSkill>Unternehmerisches Denken</SoftSkill> und <SoftSkill_C>Handeln</SoftSkill_C>, <SoftSkill>Verhandlungsge-schick</SoftSkill>, <SoftSkill>Organisationstalent</SoftSkill> und <SoftSkill>Durchsetzungsvermögen</SoftSkill> gehören ebenso zu Ihren Stärken.","<SoftSkill>Unternehmerisches Denken</SoftSkill> und <SoftSkill_C>Handeln</SoftSkill_C>, <SoftSkill>Verhandlungsge-schick</SoftSkill>, <SoftSkill>Organisationstalent</SoftSkill> und <SoftSkill>Durchsetzungsvermögen</SoftSkill> gehören ebenso zu Ihren Stärken."
3002,6827,"Sie sind eine <SoftSkill_C>flexible</SoftSkill_C>, <SoftSkill_C>engagierte</SoftSkill_C>, <SoftSkill_C>belastbare</SoftSkill_C> und <SoftSkill>kom- munikative Persönlichkeit</SoftSkill>, sind <SoftSkill>selbständiges Arbeiten gewohnt</SoftSkill> und <SoftSkill>beteiligen sich gerne aktiv an der Weiterentwicklung des Schülerclubs</SoftSkill>.","Sie sind eine <SoftSkill_C>flexible</SoftSkill_C>, <SoftSkill_C>engagierte</SoftSkill_C>, <SoftSkill_C>belastbare</SoftSkill_C> und <SoftSkill>kom- munikative Persönlichkeit</SoftSkill>, sind <SoftSkill>selbständiges Arbeiten gewohnt</SoftSkill> und <SoftSkill>beteiligen sich gerne aktiv an der Weiterentwicklung des Schülerclubs</SoftSkill>."
26037,65862,"Bist Du <SoftSkill>stressresistent</SoftSkill> und <SoftSkill_C>selbständiges</SoftSkill_C>, <SoftSkill>kreatives Arbeiten gewohnt</SoftSkill>, Hast Du <SoftSkill>Freude am zubereiten von Salaten, Desserts, kalten Tellern</SoftSkill>.","Bist Du <SoftSkill>stressresistent</SoftSkill> und <SoftSkill_C>selbständiges</SoftSkill_C>, <SoftSkill>kreatives Arbeiten gewohnt</SoftSkill>, Hast Du <SoftSkill>Freude am zubereiten von Salaten, Desserts, kalten Tellern</SoftSkill>."
25716,64837,"Wir wünschen uns zur Unterstützung unseres engagierten und kompetenten Teams eine <SoftSkill_C>motivierte</SoftSkill_C>, <SoftSkill_C>sozialkompetente</SoftSkill_C> und <SoftSkill>kommunikationsstarke Persönlichkeit</SoftSkill>, welche <SoftSkill>Organisationstalent</SoftSkill> und eine <SoftSkill>starke Kundenorientierung</SoftSkill> vorweist.","Wir wünschen uns zur Unterstützung unseres engagierten und kompetenten Teams eine <SoftSkill_C>motivierte</SoftSkill_C>, <SoftSkill_C>sozialkompetente</SoftSkill_C> und <SoftSkill>kommunikationsstarke Persönlichkeit</SoftSkill>, welche <SoftSkill>Organisationstalent</SoftSkill> und eine <SoftSkill>starke Kundenorientierung</SoftSkill> vorweist."
14833,35092,"Ausserdem verfügen Sie über <SoftSkill>Verantwortungsbewusstsein</SoftSkill>, <SoftSkill>Kreativität</SoftSkill> sowie eine <SoftSkill_C>strukturierte</SoftSkill_C> und <SoftSkill>zielorientierte Arbeitsweise</SoftSkill>.","Ausserdem verfügen Sie über <SoftSkill>Verantwortungsbewusstsein</SoftSkill>, <SoftSkill>Kreativität</SoftSkill> sowie eine <SoftSkill_C>strukturierte</SoftSkill_C> und <SoftSkill>zielorientierte Arbeitsweise</SoftSkill>."
734,1681,"Gefragt sind die <SoftSkill>Fähigkeiten, sich in ein Team einzubringen</SoftSkill> und dieses <SoftSkill_C>tatkräftig</SoftSkill_C> zu unterstützen.","Gefragt sind die <SoftSkill>Fähigkeiten, sich in ein Team einzubringen</SoftSkill> und dieses <SoftSkill_C>tatkräftig</SoftSkill_C> zu unterstützen."
22546,55797,Die Filiale in 7175 Sumvitg GR sucht per sofort oder nach Vereinbarung eine <SoftSkill_C>verantwortungsbewusste</SoftSkill_C> und <SoftSkill>motivierte Persönlichkeit</SoftSkill>.,Die Filiale in 7175 Sumvitg GR sucht per sofort oder nach Vereinbarung eine <SoftSkill_C>verantwortungsbewusste</SoftSkill_C> und <SoftSkill>motivierte Persönlichkeit</SoftSkill>.
20444,50099,"Als <SoftSkill_C>engagierte</SoftSkill_C>, <SoftSkill_C>mo-tivierte</SoftSkill_C> und <SoftSkill>gut organisierte Persönlichkeit</SoftSkill> <SoftSkill>fällt Ihnen die selbständige Arbeit leicht</SoftSkill>.","Als <SoftSkill_C>engagierte</SoftSkill_C>, <SoftSkill_C>mo-tivierte</SoftSkill_C> und <SoftSkill>gut organisierte Persönlichkeit</SoftSkill> <SoftSkill>fällt Ihnen die selbständige Arbeit leicht</SoftSkill>."
144,328,"
Anforderungen
Sie sind gelernter Elektroinstallateur EFZ, haben eine <SoftSkill_C>selbständige</SoftSkill_C> und <SoftSkill>zuverlässige Arbeitsweise</SoftSkill> und <SoftSkill>gute Kommunikationsfähigkeiten</SoftSkill>.","
Anforderungen
Sie sind gelernter Elektroinstallateur EFZ, haben eine <SoftSkill_C>selbständige</SoftSkill_C> und <SoftSkill>zuverlässige Arbeitsweise</SoftSkill> und <SoftSkill>gute Kommunikationsfähigkeiten</SoftSkill>."
7033,15945,Für unser Projektteam des Erweiterungsbaus BEM2020 in Escholzmatt suchen wir eine <SoftSkill_C>zuverlässige</SoftSkill_C> und <SoftSkill>selbständige Persönlichkeit</SoftSkill>.,Für unser Projektteam des Erweiterungsbaus BEM2020 in Escholzmatt suchen wir eine <SoftSkill_C>zuverlässige</SoftSkill_C> und <SoftSkill>selbständige Persönlichkeit</SoftSkill>.
25732,64904,"Zur Unterstützung und Ergänzung unseres Rechtsdienstes suchen wir eine <SoftSkill_C>belastbare</SoftSkill_C> und <SoftSkill>motivierte Persönlichkeit</SoftSkill> als
Jurist 40%-50%% (m/w)
Job Nr. 1627
vorzugsweise für mindestens zwölf Monate

","Zur Unterstützung und Ergänzung unseres Rechtsdienstes suchen wir eine <SoftSkill_C>belastbare</SoftSkill_C> und <SoftSkill>motivierte Persönlichkeit</SoftSkill> als
Jurist 40%-50%% (m/w)
Job Nr. 1627
vorzugsweise für mindestens zwölf Monate

"
11812,27355,"Ein EDK-anerkanntes Diplom in Logopädie
	<SoftSkill_C>Selbstständige</SoftSkill_C> und <SoftSkill>selbstverantwortliche Arbeitsweise</SoftSkill>
	<SoftSkill_C>Kommunikative</SoftSkill_C> und <SoftSkill>kooperative Persönlichkeit</SoftSkill>

","Ein EDK-anerkanntes Diplom in Logopädie
	<SoftSkill_C>Selbstständige</SoftSkill_C> und <SoftSkill>selbstverantwortliche Arbeitsweise</SoftSkill>
	<SoftSkill_C>Kommunikative</SoftSkill_C> und <SoftSkill>kooperative Persönlichkeit</SoftSkill>

"
27152,69287,"
	<SoftSkill_C>Ausgeprägtes analytisches</SoftSkill_C>, <SoftSkill_C>ganzheitliches</SoftSkill_C> und <SoftSkill>vernetztes Systemdenken</SoftSkill> auch auf militärisch operativer Stufe sowie ausgezeichnete Kenntnisse der Schweizer Armee, deren Abläufe und Organisationen und der allgemeinen Bundesverwaltung.","
	<SoftSkill_C>Ausgeprägtes analytisches</SoftSkill_C>, <SoftSkill_C>ganzheitliches</SoftSkill_C> und <SoftSkill>vernetztes Systemdenken</SoftSkill> auch auf militärisch operativer Stufe sowie ausgezeichnete Kenntnisse der Schweizer Armee, deren Abläufe und Organisationen und der allgemeinen Bundesverwaltung."
23232,57759,"<SoftSkill>Proaktivität</SoftSkill>, <SoftSkill>selbständiges Arbeiten</SoftSkill> sowie <SoftSkill>lösungsorientiertes Denken</SoftSkill> und <SoftSkill_C>Handeln</SoftSkill_C> zeichnen Sie aus.","<SoftSkill>Proaktivität</SoftSkill>, <SoftSkill>selbständiges Arbeiten</SoftSkill> sowie <SoftSkill>lösungsorientiertes Denken</SoftSkill> und <SoftSkill_C>Handeln</SoftSkill_C> zeichnen Sie aus."
2564,5874,"IHR PROFIL 
abgeschlossene Berufsausbildung als Coiffeur/Coiffeuse mit einigen Jahren Berufserfahrung
die <SoftSkill>Fähigkeit Verantwortung zu übernehmen</SoftSkill> und <SoftSkill_C>realistische Ziele erfolgreich umzusetzen</SoftSkill_C>.","IHR PROFIL 
abgeschlossene Berufsausbildung als Coiffeur/Coiffeuse mit einigen Jahren Berufserfahrung
die <SoftSkill>Fähigkeit Verantwortung zu übernehmen</SoftSkill> und <SoftSkill_C>realistische Ziele erfolgreich umzusetzen</SoftSkill_C>."
25140,63159,"Desweiteren zeichnen Sie sich durch eine <SoftSkill_C>flexible</SoftSkill_C> und <SoftSkill>selbstständige Arbeitsweise</SoftSkill> aus und sind <SoftSkill>bereit, Schichtarbeit und Wochendendeinsätze zu leisten</SoftSkill>.","Desweiteren zeichnen Sie sich durch eine <SoftSkill_C>flexible</SoftSkill_C> und <SoftSkill>selbstständige Arbeitsweise</SoftSkill> aus und sind <SoftSkill>bereit, Schichtarbeit und Wochendendeinsätze zu leisten</SoftSkill>."
19908,48658,"Sie sind eine <SoftSkill_C>entscheidungsfreudige</SoftSkill_C>, <SoftSkill_C>pflichtbewusste</SoftSkill_C>, <SoftSkill_C>kommunikationsfähige</SoftSkill_C> und <SoftSkill>gesamtheitlich denkende Persönlichkeit</SoftSkill> mit <SoftSkill>ausgesprochen hoher Sozialkompetenz</SoftSkill>.","Sie sind eine <SoftSkill_C>entscheidungsfreudige</SoftSkill_C>, <SoftSkill_C>pflichtbewusste</SoftSkill_C>, <SoftSkill_C>kommunikationsfähige</SoftSkill_C> und <SoftSkill>gesamtheitlich denkende Persönlichkeit</SoftSkill> mit <SoftSkill>ausgesprochen hoher Sozialkompetenz</SoftSkill>."
27685,71055,"Im Rahmen des weiteren Aufbaus suchen wir eine <SoftSkill_C>erfahrene</SoftSkill_C> und <SoftSkill>dynamische Persönlichkeit</SoftSkill> als:
Elektrosystem-Planer (w/m)
Schweiz - Basel
Ihre Aufgaben:

	","Im Rahmen des weiteren Aufbaus suchen wir eine <SoftSkill_C>erfahrene</SoftSkill_C> und <SoftSkill>dynamische Persönlichkeit</SoftSkill> als:
Elektrosystem-Planer (w/m)
Schweiz - Basel
Ihre Aufgaben:

	"
13671,31925,"Wir suchen eine <SoftSkill_C>freundliche</SoftSkill_C>, <SoftSkill_C>engagierte</SoftSkill_C>, <SoftSkill_C>interessierte</SoftSkill_C> und <SoftSkill>zuverlässige Persönlichkeit</SoftSkill>, die den Beruf Koch /Köchin erlernen möchte.","Wir suchen eine <SoftSkill_C>freundliche</SoftSkill_C>, <SoftSkill_C>engagierte</SoftSkill_C>, <SoftSkill_C>interessierte</SoftSkill_C> und <SoftSkill>zuverlässige Persönlichkeit</SoftSkill>, die den Beruf Koch /Köchin erlernen möchte."
26822,68303,"Zur Verstärkung unseres erfolgreichen Teams in der Stadt Zürich suchen wir eine <SoftSkill>ausgewiesene Verkaufspersönlichkeit</SoftSkill>, die <SoftSkill_C>selbständiges</SoftSkill_C> und <SoftSkill>zielorientiertes Arbeiten in einem inspirierenden Umfeld schätzt</SoftSkill>.","Zur Verstärkung unseres erfolgreichen Teams in der Stadt Zürich suchen wir eine <SoftSkill>ausgewiesene Verkaufspersönlichkeit</SoftSkill>, die <SoftSkill_C>selbständiges</SoftSkill_C> und <SoftSkill>zielorientiertes Arbeiten in einem inspirierenden Umfeld schätzt</SoftSkill>."
22633,56067,"Vorausgesetzt wird, dass du <SoftSkill_C>Freude</SoftSkill_C> und <SoftSkill>Interesse an Arbeiten für den Bau, den Betrieb und den Unterhalt von Stromtransport- und Verteilanlagen</SoftSkill> hast.","Vorausgesetzt wird, dass du <SoftSkill_C>Freude</SoftSkill_C> und <SoftSkill>Interesse an Arbeiten für den Bau, den Betrieb und den Unterhalt von Stromtransport- und Verteilanlagen</SoftSkill> hast."
15030,35615,"Sie verfügen über eine <SoftSkill>hohe Sozialkompetenz</SoftSkill>, <SoftSkill>grosse Einsatzbereitschaft</SoftSkill>, sowie die <SoftSkill_C>Fähigkeit</SoftSkill_C> und den <SoftSkill>Willen zur interdisziplinären Zusammenarbeit</SoftSkill>.","Sie verfügen über eine <SoftSkill>hohe Sozialkompetenz</SoftSkill>, <SoftSkill>grosse Einsatzbereitschaft</SoftSkill>, sowie die <SoftSkill_C>Fähigkeit</SoftSkill_C> und den <SoftSkill>Willen zur interdisziplinären Zusammenarbeit</SoftSkill>."
2715,6145,"Fundierte Kenntnisse in MRT und CT
	Erfahrung in interventioneller Radiologie
	<SoftSkill_C>Hohe Fach-</SoftSkill_C> und <SoftSkill>Sozialkompetenz</SoftSkill>
	<SoftSkill>Flexibilität</SoftSkill>

","Fundierte Kenntnisse in MRT und CT
	Erfahrung in interventioneller Radiologie
	<SoftSkill_C>Hohe Fach-</SoftSkill_C> und <SoftSkill>Sozialkompetenz</SoftSkill>
	<SoftSkill>Flexibilität</SoftSkill>

"
12660,29446,"Sie verfügen über eine <SoftSkill_C>sehr gute Fach-</SoftSkill_C> und <SoftSkill>Sozialkompetenz</SoftSkill>, <SoftSkill>Innovationsbereitschaft</SoftSkill>, sowie ein <SoftSkill>ausgeprägtes Verantwortungsbewusstsein</SoftSkill>.","Sie verfügen über eine <SoftSkill_C>sehr gute Fach-</SoftSkill_C> und <SoftSkill>Sozialkompetenz</SoftSkill>, <SoftSkill>Innovationsbereitschaft</SoftSkill>, sowie ein <SoftSkill>ausgeprägtes Verantwortungsbewusstsein</SoftSkill>."
9115,20875,"Für diese abwechslungsreiche Aufgabe wenden wir uns an <SoftSkill_C>teamfähige</SoftSkill_C>, <SoftSkill>kommunikativ</SoftSkill> <SoftSkill_C>überzeugende</SoftSkill_C> und <SoftSkill>verkaufsorientierte Bewerberinnen und Bewerber</SoftSkill>.","Für diese abwechslungsreiche Aufgabe wenden wir uns an <SoftSkill_C>teamfähige</SoftSkill_C>, <SoftSkill>kommunikativ</SoftSkill> <SoftSkill_C>überzeugende</SoftSkill_C> und <SoftSkill>verkaufsorientierte Bewerberinnen und Bewerber</SoftSkill>."
